"","V1"
"3304","FBgn0034031"
"3305","FBgn0034054"
"3306","FBgn0034082"
"3307","FBgn0034095"
"3308","FBgn0034097"
"3309","FBgn0034103"
"3310","FBgn0034104"
"3311","FBgn0034105"
"3312","FBgn0034128"
"3313","FBgn0034129"
"3314","FBgn0034140"
"3315","FBgn0034144"
"3316","FBgn0034159"
"3317","FBgn0034173"
"3318","FBgn0034198"
"3319","FBgn0034200"
"3320","FBgn0034210"
"3321","FBgn0034217"
"3322","FBgn0034230"
"3323","FBgn0034263"
"3324","FBgn0034267"
"3325","FBgn0034278"
"3326","FBgn0034282"
"3327","FBgn0034288"
"3328","FBgn0034289"
"3329","FBgn0034290"
"3330","FBgn0034312"
"3331","FBgn0034327"
"3332","FBgn0034328"
"3333","FBgn0034331"
"3334","FBgn0034365"
"3335","FBgn0034377"
"3336","FBgn0034397"
"3337","FBgn0034399"
"3338","FBgn0034403"
"3339","FBgn0034413"
"3340","FBgn0034416"
"3341","FBgn0034425"
"3342","FBgn0034460"
"3343","FBgn0034461"
"3344","FBgn0034463"
"3345","FBgn0034472"
"3346","FBgn0034473"
"3347","FBgn0034485"
"3348","FBgn0034502"
"3349","FBgn0034505"
"3350","FBgn0034506"
"3351","FBgn0034510"
"3352","FBgn0034512"
"3353","FBgn0034514"
"3354","FBgn0034515"
"3355","FBgn0034541"
"3356","FBgn0034545"
"3357","FBgn0034548"
"3358","FBgn0034551"
"3359","FBgn0034565"
"3360","FBgn0034569"
"3361","FBgn0034595"
"3362","FBgn0034617"
"3363","FBgn0034631"
"3364","FBgn0034634"
"3365","FBgn0034638"
"3366","FBgn0034642"
"3367","FBgn0034647"
"3368","FBgn0034651"
"3369","FBgn0034655"
"3370","FBgn0034667"
"3371","FBgn0034670"
"3372","FBgn0034671"
"3373","FBgn0034681"
"3374","FBgn0034683"
"3375","FBgn0034684"
"3376","FBgn0034693"
"3377","FBgn0034700"
"3378","FBgn0034718"
"3379","FBgn0034721"
"3380","FBgn0034724"
"3381","FBgn0034737"
"3382","FBgn0034742"
"3383","FBgn0034763"
"3384","FBgn0034770"
"3385","FBgn0034774"
"3386","FBgn0034803"
"3387","FBgn0034819"
"3388","FBgn0034822"
"3389","FBgn0034825"
"3390","FBgn0034837"
"3391","FBgn0034839"
"3392","FBgn0034840"
"3393","FBgn0034841"
"3394","FBgn0034850"
"3395","FBgn0034853"
"3396","FBgn0034863"
"3397","FBgn0034867"
"3398","FBgn0034870"
"3399","FBgn0034871"
"3400","FBgn0034899"
"3401","FBgn0034901"
"3402","FBgn0034904"
"3403","FBgn0034907"
"3404","FBgn0034910"
"3405","FBgn0034919"
"3406","FBgn0034924"
"3407","FBgn0034928"
"3408","FBgn0034935"
"3409","FBgn0034946"
"3410","FBgn0034958"
"3411","FBgn0034961"
"3412","FBgn0034965"
"3413","FBgn0034966"
"3414","FBgn0034989"
"3415","FBgn0034994"
"3416","FBgn0034998"
"3417","FBgn0035000"
"3418","FBgn0035009"
"3419","FBgn0035014"
"3420","FBgn0035022"
"3421","FBgn0035025"
"3422","FBgn0035040"
"3423","FBgn0035043"
"3424","FBgn0035063"
"3425","FBgn0035065"
"3426","FBgn0035077"
"3427","FBgn0035083"
"3428","FBgn0035090"
"3429","FBgn0035091"
"3430","FBgn0035112"
"3431","FBgn0035120"
"3432","FBgn0035122"
"3433","FBgn0035137"
"3434","FBgn0035138"
"3435","FBgn0035139"
"3436","FBgn0035151"
"3437","FBgn0035152"
"3438","FBgn0035161"
"3439","FBgn0035179"
"3440","FBgn0035186"
"3441","FBgn0035193"
"3442","FBgn0035198"
"3443","FBgn0035208"
"3444","FBgn0035209"
"3445","FBgn0035210"
"3446","FBgn0035213"
"3447","FBgn0035232"
"3448","FBgn0035234"
"3449","FBgn0035239"
"3450","FBgn0035241"
"3451","FBgn0035246"
"3452","FBgn0035248"
"3453","FBgn0035257"
"3454","FBgn0035263"
"3455","FBgn0035273"
"3456","FBgn0035279"
"3457","FBgn0035280"
"3458","FBgn0035282"
"3459","FBgn0035283"
"3460","FBgn0035308"
"3461","FBgn0035313"
"3462","FBgn0035315"
"3463","FBgn0035316"
"3464","FBgn0035346"
"3465","FBgn0035358"
"3466","FBgn0035359"
"3467","FBgn0035384"
"3468","FBgn0035390"
"3469","FBgn0035405"
"3470","FBgn0035422"
"3471","FBgn0035439"
"3472","FBgn0035452"
"3473","FBgn0035453"
"3474","FBgn0035455"
"3475","FBgn0035461"
"3476","FBgn0035478"
"3477","FBgn0035481"
"3478","FBgn0035508"
"3479","FBgn0035510"
"3480","FBgn0035511"
"3481","FBgn0035512"
"3482","FBgn0035513"
"3483","FBgn0035522"
"3484","FBgn0035545"
"3485","FBgn0035547"
"3486","FBgn0035548"
"3487","FBgn0035550"
"3488","FBgn0035553"
"3489","FBgn0035554"
"3490","FBgn0035555"
"3491","FBgn0035578"
"3492","FBgn0035584"
"3493","FBgn0035585"
"3494","FBgn0035594"
"3495","FBgn0035611"
"3496","FBgn0035612"
"3497","FBgn0035617"
"3498","FBgn0035621"
"3499","FBgn0035627"
"3500","FBgn0035673"
"3501","FBgn0035685"
"3502","FBgn0035686"
"3503","FBgn0035694"
"3504","FBgn0035720"
"3505","FBgn0035725"
"3506","FBgn0035727"
"3507","FBgn0035730"
"3508","FBgn0035734"
"3509","FBgn0035768"
"3510","FBgn0035777"
"3511","FBgn0035782"
"3512","FBgn0035797"
"3513","FBgn0035806"
"3514","FBgn0035807"
"3515","FBgn0035816"
"3516","FBgn0035817"
"3517","FBgn0035824"
"3518","FBgn0035829"
"3519","FBgn0035852"
"3520","FBgn0035861"
"3521","FBgn0035868"
"3522","FBgn0035870"
"3523","FBgn0035873"
"3524","FBgn0035896"
"3525","FBgn0035903"
"3526","FBgn0035921"
"3527","FBgn0035924"
"3528","FBgn0035949"
"3529","FBgn0035955"
"3530","FBgn0035957"
"3531","FBgn0035975"
"3532","FBgn0035976"
"3533","FBgn0035977"
"3534","FBgn0035982"
"3535","FBgn0035986"
"3536","FBgn0035988"
"3537","FBgn0035996"
"3538","FBgn0035999"
"3539","FBgn0036005"
"3540","FBgn0036031"
"3541","FBgn0036035"
"3542","FBgn0036036"
"3543","FBgn0036046"
"3544","FBgn0036052"
"3545","FBgn0036056"
"3546","FBgn0036057"
"3547","FBgn0036062"
"3548","FBgn0036091"
"3549","FBgn0036094"
"3550","FBgn0036102"
"3551","FBgn0036106"
"3552","FBgn0036112"
"3553","FBgn0036126"
"3554","FBgn0036143"
"3555","FBgn0036152"
"3556","FBgn0036155"
"3557","FBgn0036157"
"3558","FBgn0036168"
"3559","FBgn0036178"
"3560","FBgn0036181"
"3561","FBgn0036183"
"3562","FBgn0036192"
"3563","FBgn0036204"
"3564","FBgn0036205"
"3565","FBgn0036208"
"3566","FBgn0036212"
"3567","FBgn0036218"
"3568","FBgn0036221"
"3569","FBgn0036230"
"3570","FBgn0036242"
"3571","FBgn0036246"
"3572","FBgn0036259"
"3573","FBgn0036260"
"3574","FBgn0036266"
"3575","FBgn0036278"
"3576","FBgn0036310"
"3577","FBgn0036311"
"3578","FBgn0036320"
"3579","FBgn0036350"
"3580","FBgn0036351"
"3581","FBgn0036352"
"3582","FBgn0036353"
"3583","FBgn0036354"
"3584","FBgn0036364"
"3585","FBgn0036382"
"3586","FBgn0036389"
"3587","FBgn0036390"
"3588","FBgn0036393"
"3589","FBgn0036394"
"3590","FBgn0036402"
"3591","FBgn0036406"
"3592","FBgn0036419"
"3593","FBgn0036422"
"3594","FBgn0036433"
"3595","FBgn0036438"
"3596","FBgn0036439"
"3597","FBgn0036440"
"3598","FBgn0036441"
"3599","FBgn0036442"
"3600","FBgn0036443"
"3601","FBgn0036459"
"3602","FBgn0036461"
"3603","FBgn0036466"
"3604","FBgn0036469"
"3605","FBgn0036470"
"3606","FBgn0036471"
"3607","FBgn0036476"
"3608","FBgn0036479"
"3609","FBgn0036482"
"3610","FBgn0036483"
"3611","FBgn0036488"
"3612","FBgn0036490"
"3613","FBgn0036497"
"3614","FBgn0036498"
"3615","FBgn0036503"
"3616","FBgn0036504"
"3617","FBgn0036522"
"3618","FBgn0036531"
"3619","FBgn0036532"
"3620","FBgn0036537"
"3621","FBgn0036547"
"3622","FBgn0036560"
"3623","FBgn0036567"
"3624","FBgn0036576"
"3625","FBgn0036577"
"3626","FBgn0036584"
"3627","FBgn0036585"
"3628","FBgn0036586"
"3629","FBgn0036590"
"3630","FBgn0036591"
"3631","FBgn0036592"
"3632","FBgn0036593"
"3633","FBgn0036595"
"3634","FBgn0036596"
"3635","FBgn0036597"
"3636","FBgn0036609"
"3637","FBgn0036610"
"3638","FBgn0036619"
"3639","FBgn0036624"
"3640","FBgn0036627"
"3641","FBgn0036638"
"3642","FBgn0036641"
"3643","FBgn0036654"
"3644","FBgn0036655"
"3645","FBgn0036656"
"3646","FBgn0036676"
"3647","FBgn0036677"
"3648","FBgn0036678"
"3649","FBgn0036679"
"3650","FBgn0036690"
"3651","FBgn0036698"
"3652","FBgn0036703"
"3653","FBgn0036705"
"3654","FBgn0036706"
"3655","FBgn0036707"
"3656","FBgn0036713"
"3657","FBgn0036716"
"3658","FBgn0036717"
"3659","FBgn0036723"
"3660","FBgn0036729"
"3661","FBgn0036731"
"3662","FBgn0036759"
"3663","FBgn0036775"
"3664","FBgn0036777"
"3665","FBgn0036785"
"3666","FBgn0036786"
"3667","FBgn0036799"
"3668","FBgn0036807"
"3669","FBgn0036818"
"3670","FBgn0036835"
"3671","FBgn0036861"
"3672","FBgn0036868"
"3673","FBgn0036878"
"3674","FBgn0036879"
"3675","FBgn0036880"
"3676","FBgn0036890"
"3677","FBgn0036899"
"3678","FBgn0036919"
"3679","FBgn0036923"
"3680","FBgn0036924"
"3681","FBgn0036925"
"3682","FBgn0036938"
"3683","FBgn0036962"
"3684","FBgn0036978"
"3685","FBgn0036991"
"3686","FBgn0036994"
"3687","FBgn0037013"
"3688","FBgn0037016"
"3689","FBgn0037023"
"3690","FBgn0037025"
"3691","FBgn0037027"
"3692","FBgn0037030"
"3693","FBgn0037035"
"3694","FBgn0037042"
"3695","FBgn0037059"
"3696","FBgn0037078"
"3697","FBgn0037082"
"3698","FBgn0037099"
"3699","FBgn0037102"
"3700","FBgn0037110"
"3701","FBgn0037115"
"3702","FBgn0037117"
"3703","FBgn0037125"
"3704","FBgn0037128"
"3705","FBgn0037129"
"3706","FBgn0037133"
"3707","FBgn0037134"
"3708","FBgn0037139"
"3709","FBgn0037149"
"3710","FBgn0037169"
"3711","FBgn0037171"
"3712","FBgn0037172"
"3713","FBgn0037176"
"3714","FBgn0037177"
"3715","FBgn0037179"
"3716","FBgn0037183"
"3717","FBgn0037185"
"3718","FBgn0037191"
"3719","FBgn0037195"
"3720","FBgn0037197"
"3721","FBgn0037228"
"3722","FBgn0037254"
"3723","FBgn0037260"
"3724","FBgn0037261"
"3725","FBgn0037282"
"3726","FBgn0037291"
"3727","FBgn0037292"
"3728","FBgn0037294"
"3729","FBgn0037296"
"3730","FBgn0037301"
"3731","FBgn0037304"
"3732","FBgn0037310"
"3733","FBgn0037320"
"3734","FBgn0037344"
"3735","FBgn0037345"
"3736","FBgn0037347"
"3737","FBgn0037378"
"3738","FBgn0037396"
"3739","FBgn0037402"
"3740","FBgn0037411"
"3741","FBgn0037412"
"3742","FBgn0037420"
"3743","FBgn0037431"
"3744","FBgn0037433"
"3745","FBgn0037439"
"3746","FBgn0037446"
"3747","FBgn0037448"
"3748","FBgn0037449"
"3749","FBgn0037456"
"3750","FBgn0037464"
"3751","FBgn0037469"
"3752","FBgn0037472"
"3753","FBgn0037481"
"3754","FBgn0037488"
"3755","FBgn0037500"
"3756","FBgn0037501"
"3757","FBgn0037503"
"3758","FBgn0037535"
"3759","FBgn0037538"
"3760","FBgn0037563"
"3761","FBgn0037574"
"3762","FBgn0037577"
"3763","FBgn0037579"
"3764","FBgn0037611"
"3765","FBgn0037613"
"3766","FBgn0037616"
"3767","FBgn0037625"
"3768","FBgn0037627"
"3769","FBgn0037635"
"3770","FBgn0037650"
"3771","FBgn0037654"
"3772","FBgn0037656"
"3773","FBgn0037662"
"3774","FBgn0037667"
"3775","FBgn0037669"
"3776","FBgn0037672"
"3777","FBgn0037675"
"3778","FBgn0037683"
"3779","FBgn0037696"
"3780","FBgn0037714"
"3781","FBgn0037724"
"3782","FBgn0037730"
"3783","FBgn0037742"
"3784","FBgn0037755"
"3785","FBgn0037807"
"3786","FBgn0037824"
"3787","FBgn0037827"
"3788","FBgn0037828"
"3789","FBgn0037831"
"3790","FBgn0037835"
"3791","FBgn0037836"
"3792","FBgn0037841"
"3793","FBgn0037844"
"3794","FBgn0037849"
"3795","FBgn0037860"
"3796","FBgn0037870"
"3797","FBgn0037881"
"3798","FBgn0037885"
"3799","FBgn0037897"
"3800","FBgn0037898"
"3801","FBgn0037901"
"3802","FBgn0037908"
"3803","FBgn0037924"
"3804","FBgn0037930"
"3805","FBgn0037933"
"3806","FBgn0037939"
"3807","FBgn0037976"
"3808","FBgn0037987"
"3809","FBgn0037997"
"3810","FBgn0037999"
"3811","FBgn0038009"
"3812","FBgn0038012"
"3813","FBgn0038013"
"3814","FBgn0038028"
"3815","FBgn0038029"
"3816","FBgn0038051"
"3817","FBgn0038071"
"3818","FBgn0038072"
"3819","FBgn0038090"
"3820","FBgn0038107"
"3821","FBgn0038108"
"3822","FBgn0038109"
"3823","FBgn0038123"
"3824","FBgn0038124"
"3825","FBgn0038125"
"3826","FBgn0038127"
"3827","FBgn0038130"
"3828","FBgn0038132"
"3829","FBgn0038134"
"3830","FBgn0038157"
"3831","FBgn0038158"
"3832","FBgn0038159"
"3833","FBgn0038160"
"3834","FBgn0038161"
"3835","FBgn0038179"
"3836","FBgn0038190"
"3837","FBgn0038200"
"3838","FBgn0038204"
"3839","FBgn0038207"
"3840","FBgn0038213"
"3841","FBgn0038225"
"3842","FBgn0038238"
"3843","FBgn0038242"
"3844","FBgn0038252"
"3845","FBgn0038266"
"3846","FBgn0038277"
"3847","FBgn0038281"
"3848","FBgn0038282"
"3849","FBgn0038290"
"3850","FBgn0038291"
"3851","FBgn0038292"
"3852","FBgn0038301"
"3853","FBgn0038311"
"3854","FBgn0038312"
"3855","FBgn0038330"
"3856","FBgn0038339"
"3857","FBgn0038345"
"3858","FBgn0038355"
"3859","FBgn0038356"
"3860","FBgn0038359"
"3861","FBgn0038365"
"3862","FBgn0038373"
"3863","FBgn0038377"
"3864","FBgn0038380"
"3865","FBgn0038386"
"3866","FBgn0038391"
"3867","FBgn0038404"
"3868","FBgn0038418"
"3869","FBgn0038419"
"3870","FBgn0038423"
"3871","FBgn0038431"
"3872","FBgn0038440"
"3873","FBgn0038455"
"3874","FBgn0038458"
"3875","FBgn0038465"
"3876","FBgn0038466"
"3877","FBgn0038468"
"3878","FBgn0038476"
"3879","FBgn0038478"
"3880","FBgn0038491"
"3881","FBgn0038508"
"3882","FBgn0038512"
"3883","FBgn0038525"
"3884","FBgn0038526"
"3885","FBgn0038527"
"3886","FBgn0038528"
"3887","FBgn0038529"
"3888","FBgn0038530"
"3889","FBgn0038539"
"3890","FBgn0038558"
"3891","FBgn0038579"
"3892","FBgn0038582"
"3893","FBgn0038589"
"3894","FBgn0038598"
"3895","FBgn0038606"
"3896","FBgn0038611"
"3897","FBgn0038612"
"3898","FBgn0038642"
"3899","FBgn0038645"
"3900","FBgn0038646"
"3901","FBgn0038647"
"3902","FBgn0038656"
"3903","FBgn0038658"
"3904","FBgn0038665"
"3905","FBgn0038673"
"3906","FBgn0038682"
"3907","FBgn0038685"
"3908","FBgn0038692"
"3909","FBgn0038694"
"3910","FBgn0038709"
"3911","FBgn0038714"
"3912","FBgn0038741"
"3913","FBgn0038749"
"3914","FBgn0038751"
"3915","FBgn0038756"
"3916","FBgn0038761"
"3917","FBgn0038797"
"3918","FBgn0038814"
"3919","FBgn0038819"
"3920","FBgn0038820"
"3921","FBgn0038821"
"3922","FBgn0038846"
"3923","FBgn0038847"
"3924","FBgn0038857"
"3925","FBgn0038860"
"3926","FBgn0038879"
"3927","FBgn0038902"
"3928","FBgn0038909"
"3929","FBgn0038914"
"3930","FBgn0038915"
"3931","FBgn0038921"
"3932","FBgn0038930"
"3933","FBgn0038941"
"3934","FBgn0038942"
"3935","FBgn0038943"
"3936","FBgn0038944"
"3937","FBgn0038945"
"3938","FBgn0038946"
"3939","FBgn0038957"
"3940","FBgn0038959"
"3941","FBgn0038960"
"3942","FBgn0038967"
"3943","FBgn0038972"
"3944","FBgn0038973"
"3945","FBgn0039017"
"3946","FBgn0039019"
"3947","FBgn0039027"
"3948","FBgn0039028"
"3949","FBgn0039031"
"3950","FBgn0039058"
"3951","FBgn0039064"
"3952","FBgn0039065"
"3953","FBgn0039067"
"3954","FBgn0039070"
"3955","FBgn0039083"
"3956","FBgn0039088"
"3957","FBgn0039089"
"3958","FBgn0039118"
"3959","FBgn0039128"
"3960","FBgn0039145"
"3961","FBgn0039147"
"3962","FBgn0039154"
"3963","FBgn0039167"
"3964","FBgn0039169"
"3965","FBgn0039186"
"3966","FBgn0039190"
"3967","FBgn0039197"
"3968","FBgn0039202"
"3969","FBgn0039217"
"3970","FBgn0039232"
"3971","FBgn0039238"
"3972","FBgn0039239"
"3973","FBgn0039250"
"3974","FBgn0039251"
"3975","FBgn0039277"
"3976","FBgn0039288"
"3977","FBgn0039346"
"3978","FBgn0039350"
"3979","FBgn0039354"
"3980","FBgn0039355"
"3981","FBgn0039356"
"3982","FBgn0039360"
"3983","FBgn0039386"
"3984","FBgn0039395"
"3985","FBgn0039398"
"3986","FBgn0039428"
"3987","FBgn0039431"
"3988","FBgn0039449"
"3989","FBgn0039454"
"3990","FBgn0039462"
"3991","FBgn0039490"
"3992","FBgn0039495"
"3993","FBgn0039507"
"3994","FBgn0039508"
"3995","FBgn0039511"
"3996","FBgn0039521"
"3997","FBgn0039529"
"3998","FBgn0039543"
"3999","FBgn0039552"
"4000","FBgn0039554"
"4001","FBgn0039563"
"4002","FBgn0039596"
"4003","FBgn0039602"
"4004","FBgn0039622"
"4005","FBgn0039638"
"4006","FBgn0039642"
"4007","FBgn0039659"
"4008","FBgn0039663"
"4009","FBgn0039664"
"4010","FBgn0039669"
"4011","FBgn0039673"
"4012","FBgn0039711"
"4013","FBgn0039712"
"4014","FBgn0039719"
"4015","FBgn0039722"
"4016","FBgn0039731"
"4017","FBgn0039733"
"4018","FBgn0039739"
"4019","FBgn0039752"
"4020","FBgn0039758"
"4021","FBgn0039760"
"4022","FBgn0039761"
"4023","FBgn0039766"
"4024","FBgn0039792"
"4025","FBgn0039799"
"4026","FBgn0039806"
"4027","FBgn0039807"
"4028","FBgn0039808"
"4029","FBgn0039809"
"4030","FBgn0039810"
"4031","FBgn0039811"
"4032","FBgn0039820"
"4033","FBgn0039833"
"4034","FBgn0039864"
"4035","FBgn0039867"
"4036","FBgn0039881"
"4037","FBgn0039882"
"4038","FBgn0039887"
"4039","FBgn0039929"
"4040","FBgn0039941"
"4041","FBgn0039944"
"4042","FBgn0039945"
"4043","FBgn0039946"
"4044","FBgn0040009"
"4045","FBgn0040031"
"4046","FBgn0040063"
"4047","FBgn0040076"
"4048","FBgn0040089"
"4049","FBgn0040291"
"4050","FBgn0040338"
"4051","FBgn0040343"
"4052","FBgn0040349"
"4053","FBgn0040352"
"4054","FBgn0040353"
"4055","FBgn0040354"
"4056","FBgn0040357"
"4057","FBgn0040358"
"4058","FBgn0040360"
"4059","FBgn0040361"
"4060","FBgn0040367"
"4061","FBgn0040377"
"4062","FBgn0040392"
"4063","FBgn0040393"
"4064","FBgn0040466"
"4065","FBgn0040467"
"4066","FBgn0040477"
"4067","FBgn0040496"
"4068","FBgn0040502"
"4069","FBgn0040514"
"4070","FBgn0040519"
"4071","FBgn0040531"
"4072","FBgn0040565"
"4073","FBgn0040571"
"4074","FBgn0040575"
"4075","FBgn0040582"
"4076","FBgn0040588"
"4077","FBgn0040600"
"4078","FBgn0040602"
"4079","FBgn0040606"
"4080","FBgn0040636"
"4081","FBgn0040637"
"4082","FBgn0040648"
"4083","FBgn0040651"
"4084","FBgn0040653"
"4085","FBgn0040666"
"4086","FBgn0040674"
"4087","FBgn0040679"
"4088","FBgn0040682"
"4089","FBgn0040684"
"4090","FBgn0040688"
"4091","FBgn0040694"
"4092","FBgn0040699"
"4093","FBgn0040717"
"4094","FBgn0040718"
"4095","FBgn0040723"
"4096","FBgn0040729"
"4097","FBgn0040730"
"4098","FBgn0040735"
"4099","FBgn0040737"
"4100","FBgn0040747"
"4101","FBgn0040755"
"4102","FBgn0040759"
"4103","FBgn0040763"
"4104","FBgn0040764"
"4105","FBgn0040775"
"4106","FBgn0040778"
"4107","FBgn0040795"
"4108","FBgn0040796"
"4109","FBgn0040797"
"4110","FBgn0040801"
"4111","FBgn0040812"
"4112","FBgn0040814"
"4113","FBgn0040816"
"4114","FBgn0040828"
"4115","FBgn0040832"
"4116","FBgn0040837"
"4117","FBgn0040850"
"4118","FBgn0040892"
"4119","FBgn0040899"
"4120","FBgn0040900"
"4121","FBgn0040906"
"4122","FBgn0040922"
"4123","FBgn0040923"
"4124","FBgn0040941"
"4125","FBgn0040942"
"4126","FBgn0040949"
"4127","FBgn0040964"
"4128","FBgn0040967"
"4129","FBgn0040972"
"4130","FBgn0040973"
"4131","FBgn0040989"
"4132","FBgn0040992"
"4133","FBgn0040993"
"4134","FBgn0040996"
"4135","FBgn0041092"
"4136","FBgn0041105"
"4137","FBgn0041232"
"4138","FBgn0041237"
"4139","FBgn0041242"
"4140","FBgn0041245"
"4141","FBgn0041252"
"4142","FBgn0042092"
"4143","FBgn0042112"
"4144","FBgn0042119"
"4145","FBgn0042129"
"4146","FBgn0042131"
"4147","FBgn0042132"
"4148","FBgn0042198"
"4149","FBgn0042201"
"4150","FBgn0042213"
"4151","FBgn0043470"
"4152","FBgn0043539"
"4153","FBgn0043854"
"4154","FBgn0044047"
"4155","FBgn0044809"
"4156","FBgn0045064"
"4157","FBgn0045473"
"4158","FBgn0045474"
"4159","FBgn0045759"
"4160","FBgn0045842"
"4161","FBgn0046763"
"4162","FBgn0046873"
"4163","FBgn0046874"
"4164","FBgn0046876"
"4165","FBgn0046878"
"4166","FBgn0046888"
"4167","FBgn0047000"
"4168","FBgn0047095"
"4169","FBgn0047114"
"4170","FBgn0047199"
"4171","FBgn0047330"
"4172","FBgn0047334"
"4173","FBgn0047338"
"4174","FBgn0050001"
"4175","FBgn0050008"
"4176","FBgn0050015"
"4177","FBgn0050020"
"4178","FBgn0050033"
"4179","FBgn0050039"
"4180","FBgn0050042"
"4181","FBgn0050056"
"4182","FBgn0050065"
"4183","FBgn0050067"
"4184","FBgn0050069"
"4185","FBgn0050073"
"4186","FBgn0050076"
"4187","FBgn0050080"
"4188","FBgn0050095"
"4189","FBgn0050096"
"4190","FBgn0050099"
"4191","FBgn0050108"
"4192","FBgn0050110"
"4193","FBgn0050114"
"4194","FBgn0050120"
"4195","FBgn0050151"
"4196","FBgn0050154"
"4197","FBgn0050157"
"4198","FBgn0050159"
"4199","FBgn0050169"
"4200","FBgn0050177"
"4201","FBgn0050192"
"4202","FBgn0050222"
"4203","FBgn0050263"
"4204","FBgn0050271"
"4205","FBgn0050324"
"4206","FBgn0050325"
"4207","FBgn0050334"
"4208","FBgn0050343"
"4209","FBgn0050355"
"4210","FBgn0050356"
"4211","FBgn0050365"
"4212","FBgn0050376"
"4213","FBgn0050378"
"4214","FBgn0050381"
"4215","FBgn0050383"
"4216","FBgn0050395"
"4217","FBgn0050411"
"4218","FBgn0050416"
"4219","FBgn0050417"
"4220","FBgn0050419"
"4221","FBgn0050430"
"4222","FBgn0050432"
"4223","FBgn0050447"
"4224","FBgn0050460"
"4225","FBgn0050461"
"4226","FBgn0050479"
"4227","FBgn0050480"
"4228","FBgn0050484"
"4229","FBgn0050485"
"4230","FBgn0050487"
"4231","FBgn0051010"
"4232","FBgn0051030"
"4233","FBgn0051038"
"4234","FBgn0051040"
"4235","FBgn0051050"
"4236","FBgn0051055"
"4237","FBgn0051072"
"4238","FBgn0051088"
"4239","FBgn0051093"
"4240","FBgn0051115"
"4241","FBgn0051122"
"4242","FBgn0051125"
"4243","FBgn0051174"
"4244","FBgn0051176"
"4245","FBgn0051204"
"4246","FBgn0051206"
"4247","FBgn0051226"
"4248","FBgn0051230"
"4249","FBgn0051244"
"4250","FBgn0051268"
"4251","FBgn0051281"
"4252","FBgn0051287"
"4253","FBgn0051324"
"4254","FBgn0051337"
"4255","FBgn0051360"
"4256","FBgn0051365"
"4257","FBgn0051406"
"4258","FBgn0051407"
"4259","FBgn0051415"
"4260","FBgn0051437"
"4261","FBgn0051459"
"4262","FBgn0051463"
"4263","FBgn0051464"
"4264","FBgn0051465"
"4265","FBgn0051477"
"4266","FBgn0051496"
"4267","FBgn0051516"
"4268","FBgn0051525"
"4269","FBgn0051538"
"4270","FBgn0051542"
"4271","FBgn0051546"
"4272","FBgn0051560"
"4273","FBgn0051601"
"4274","FBgn0051606"
"4275","FBgn0051612"
"4276","FBgn0051639"
"4277","FBgn0051642"
"4278","FBgn0051644"
"4279","FBgn0051646"
"4280","FBgn0051659"
"4281","FBgn0051661"
"4282","FBgn0051677"
"4283","FBgn0051681"
"4284","FBgn0051697"
"4285","FBgn0051698"
"4286","FBgn0051709"
"4287","FBgn0051710"
"4288","FBgn0051712"
"4289","FBgn0051730"
"4290","FBgn0051752"
"4291","FBgn0051777"
"4292","FBgn0051778"
"4293","FBgn0051785"
"4294","FBgn0051787"
"4295","FBgn0051788"
"4296","FBgn0051798"
"4297","FBgn0051804"
"4298","FBgn0051805"
"4299","FBgn0051806"
"4300","FBgn0051813"
"4301","FBgn0051826"
"4302","FBgn0051848"
"4303","FBgn0051851"
"4304","FBgn0051858"
"4305","FBgn0051861"
"4306","FBgn0051867"
"4307","FBgn0051875"
"4308","FBgn0051882"
"4309","FBgn0051897"
"4310","FBgn0051898"
"4311","FBgn0051901"
"4312","FBgn0051907"
"4313","FBgn0051924"
"4314","FBgn0051949"
"4315","FBgn0051952"
"4316","FBgn0051955"
"4317","FBgn0051989"
"4318","FBgn0052006"
"4319","FBgn0052022"
"4320","FBgn0052037"
"4321","FBgn0052039"
"4322","FBgn0052057"
"4323","FBgn0052061"
"4324","FBgn0052066"
"4325","FBgn0052073"
"4326","FBgn0052088"
"4327","FBgn0052095"
"4328","FBgn0052100"
"4329","FBgn0052102"
"4330","FBgn0052106"
"4331","FBgn0052109"
"4332","FBgn0052119"
"4333","FBgn0052121"
"4334","FBgn0052141"
"4335","FBgn0052150"
"4336","FBgn0052152"
"4337","FBgn0052161"
"4338","FBgn0052163"
"4339","FBgn0052170"
"4340","FBgn0052181"
"4341","FBgn0052182"
"4342","FBgn0052185"
"4343","FBgn0052187"
"4344","FBgn0052198"
"4345","FBgn0052221"
"4346","FBgn0052228"
"4347","FBgn0052240"
"4348","FBgn0052248"
"4349","FBgn0052249"
"4350","FBgn0052259"
"4351","FBgn0052267"
"4352","FBgn0052278"
"4353","FBgn0052368"
"4354","FBgn0052371"
"4355","FBgn0052404"
"4356","FBgn0052428"
"4357","FBgn0052437"
"4358","FBgn0052440"
"4359","FBgn0052450"
"4360","FBgn0052452"
"4361","FBgn0052453"
"4362","FBgn0052457"
"4363","FBgn0052459"
"4364","FBgn0052461"
"4365","FBgn0052507"
"4366","FBgn0052537"
"4367","FBgn0052548"
"4368","FBgn0052551"
"4369","FBgn0052563"
"4370","FBgn0052564"
"4371","FBgn0052568"
"4372","FBgn0052572"
"4373","FBgn0052594"
"4374","FBgn0052602"
"4375","FBgn0052603"
"4376","FBgn0052631"
"4377","FBgn0052639"
"4378","FBgn0052643"
"4379","FBgn0052644"
